customer_id,days_since_csm_touch,last_qbr_days,has_executive_sponsor
CUST-103219,72,125,1
CUST-103220,40,88,0
CUST-103221,8,122,0
CUST-103222,45,100,1
CUST-103223,108,41,0
CUST-103224,95,130,0
CUST-103225,116,43,0
CUST-103226,45,74,1
CUST-103227,108,5,1
CUST-103228,20,125,1
CUST-103229,41,90,1
CUST-103230,38,176,1
CUST-103231,26,107,0
CUST-103232,67,59,0
CUST-103233,103,52,0
CUST-103234,28,31,1
CUST-103235,109,0,1
CUST-103236,33,148,1
CUST-103237,42,167,0
CUST-103238,0,150,0
CUST-103239,103,104,1
CUST-103240,31,178,0
CUST-103241,56,162,1
CUST-103242,120,87,0
CUST-103243,104,83,1
CUST-103244,51,10,0
CUST-103245,116,91,0
CUST-103246,108,79,0
CUST-103247,84,93,0
CUST-103248,76,155,0
CUST-103249,97,84,1
CUST-103250,70,145,1
CUST-103251,21,46,0
CUST-103252,7,1,0
CUST-103253,81,147,0
CUST-103254,73,154,1
CUST-103255,6,56,0
CUST-103256,110,157,1
CUST-103257,6,145,0
CUST-103258,108,167,1
CUST-103259,108,11,1
CUST-103260,118,87,1
CUST-103261,119,66,0
CUST-103262,110,145,0
CUST-103263,28,172,1
CUST-103264,39,173,0
CUST-103265,59,99,0
CUST-103266,27,99,0
CUST-103267,30,48,1
CUST-103268,93,47,0
CUST-103269,88,171,1
CUST-103270,6,48,0
CUST-103271,78,84,0
CUST-103272,116,38,0
CUST-103273,33,92,1
CUST-103274,118,169,0
CUST-103275,56,103,0
CUST-103276,3,93,1
CUST-103277,119,65,1
CUST-103278,90,85,1
CUST-103279,17,124,1
CUST-103280,22,177,0
CUST-103281,72,4,0
CUST-103282,2,102,0
CUST-103283,8,87,0
CUST-103284,4,117,1
CUST-103285,24,175,0
CUST-103286,100,166,0
CUST-103287,117,106,0
CUST-103288,95,71,0
CUST-103289,68,113,0
CUST-103290,84,132,0
CUST-103291,90,107,1
CUST-103292,108,145,1
CUST-103293,117,87,0
CUST-103294,63,140,1
CUST-103295,59,117,0
CUST-103296,117,39,1
CUST-103297,87,18,1
CUST-103298,9,165,1
CUST-103299,101,51,0
CUST-103300,59,149,0
CUST-103301,87,69,0
CUST-103302,33,142,0
CUST-103303,99,175,1
CUST-103304,92,14,1
CUST-103305,47,113,1
CUST-103306,4,146,0
CUST-103307,1,95,0
CUST-103308,80,58,0
CUST-103309,101,154,1
CUST-103310,95,115,1
CUST-103311,7,72,0
CUST-103312,120,174,1
CUST-103313,101,101,1
CUST-103314,40,87,1
CUST-103315,78,100,0
CUST-103316,21,72,0
CUST-103317,73,142,1
CUST-103318,75,27,0
CUST-103319,110,18,1
CUST-103320,105,147,1
CUST-103321,35,177,0
CUST-103322,78,126,0
CUST-103323,113,123,0
CUST-103324,93,138,1
CUST-103325,58,26,1
CUST-103326,10,117,0
CUST-103327,23,108,1
CUST-103328,42,75,1
CUST-103329,14,156,0
CUST-103330,89,116,1
CUST-103331,14,39,1
CUST-103332,85,89,1
CUST-103333,89,61,0
CUST-103334,3,80,0
CUST-103335,38,61,0
CUST-103336,81,166,0
CUST-103337,13,33,0
CUST-103338,69,12,1
CUST-103339,42,131,1
CUST-103340,3,42,0
CUST-103341,55,149,0
CUST-103342,64,40,1
CUST-103343,107,172,0
CUST-103344,117,4,0
CUST-103345,118,123,1
CUST-103346,48,7,0
CUST-103347,95,1,1
CUST-103348,61,62,1
CUST-103349,91,9,0
CUST-103350,27,15,0
CUST-103351,104,114,0
CUST-103352,37,105,0
CUST-103353,61,142,0
CUST-103354,67,100,1
CUST-103355,33,171,1
CUST-103356,88,41,1
CUST-103357,1,168,1
CUST-103358,75,173,1
CUST-103359,76,82,0
CUST-103360,3,177,0
CUST-103361,45,108,0
CUST-103362,27,52,1
CUST-103363,57,125,0
CUST-103364,79,94,1
CUST-103365,72,94,1
CUST-103366,80,21,1
CUST-103367,20,176,1
CUST-103368,99,19,1
CUST-103369,116,95,1
CUST-103370,85,34,1
CUST-103371,70,36,1
CUST-103372,94,72,1
CUST-103373,100,5,1
CUST-103374,61,146,1
CUST-103375,32,22,0
CUST-103376,115,152,0
CUST-103377,90,93,1
CUST-103378,59,109,1
CUST-103379,19,6,0
CUST-103380,75,78,0
CUST-103381,48,173,1
CUST-103382,75,9,0
CUST-103383,19,59,1
CUST-103384,109,167,0
CUST-103385,41,7,0
CUST-103386,55,7,1
CUST-103387,96,180,0
CUST-103388,3,50,1
CUST-103389,88,112,0
CUST-103390,2,3,1
CUST-103391,31,35,0
CUST-103392,104,2,0
CUST-103393,31,46,0
CUST-103394,112,178,0
CUST-103395,18,134,1
CUST-103396,111,28,0
CUST-103397,99,60,1
CUST-103398,72,162,0
CUST-103399,46,132,1
CUST-103400,50,59,1
CUST-103401,44,43,1
CUST-103402,65,26,0
CUST-103403,90,79,0
CUST-103404,39,98,0
CUST-103405,95,5,1
CUST-103406,64,63,1
CUST-103407,25,74,1
CUST-103408,54,7,0
CUST-103409,63,38,0
CUST-103410,109,113,0
CUST-103411,86,161,1
CUST-103412,116,92,0
CUST-103413,104,135,1
CUST-103414,53,44,1
CUST-103415,103,46,1
CUST-103416,10,178,1
CUST-103417,1,28,1
CUST-103418,100,72,1
CUST-103419,70,58,0
CUST-103420,1,119,0
CUST-103421,9,61,0
CUST-103422,36,44,0
CUST-103423,68,120,1
CUST-103424,117,35,1
CUST-103425,105,21,1
CUST-103426,59,9,1
CUST-103427,9,76,1
CUST-103428,64,61,0
CUST-103429,62,54,1
CUST-103430,107,126,1
CUST-103431,31,44,1
CUST-103432,21,103,1
CUST-103433,18,138,1
CUST-103434,39,103,0
CUST-103435,95,151,0
CUST-103436,96,106,1
CUST-103437,113,131,0
CUST-103438,69,112,1
CUST-103439,34,87,1
CUST-103440,11,153,0
CUST-103441,0,10,0
CUST-103442,78,57,0
CUST-103443,56,57,0
CUST-103444,11,110,1
CUST-103445,43,142,0
CUST-103446,118,104,0
CUST-103447,68,90,1
CUST-103448,23,86,0
CUST-103449,6,1,1
CUST-103450,24,59,0
CUST-103451,10,32,1
CUST-103452,67,164,1
CUST-103453,83,160,1
CUST-103454,85,178,0
CUST-103455,18,161,1
CUST-103456,92,33,0
CUST-103457,59,173,0
CUST-103458,76,130,1
CUST-103459,3,32,1
CUST-103460,98,9,1
CUST-103461,38,145,1
CUST-103462,42,47,1
CUST-103463,97,102,0
CUST-103464,32,157,1
CUST-103465,36,106,1
CUST-103466,4,13,0
CUST-103467,48,56,0
CUST-103468,36,129,1
CUST-103469,102,24,0
CUST-103470,93,5,1
CUST-103471,80,176,0
CUST-103472,101,14,0
CUST-103473,46,163,0
CUST-103474,73,76,1
CUST-103475,112,14,1
CUST-103476,11,141,0
CUST-103477,118,138,0
CUST-103478,65,81,0
CUST-103479,5,130,1
CUST-103480,67,103,1
CUST-103481,30,129,1
CUST-103482,48,109,0
CUST-103483,58,110,0
CUST-103484,5,60,1
CUST-103485,8,163,0
CUST-103486,16,139,1
CUST-103487,0,6,0
CUST-103488,3,17,0
CUST-103489,71,14,1
CUST-103490,80,95,0
CUST-103491,103,151,0
CUST-103492,84,126,0
CUST-103493,90,41,1
CUST-103494,26,35,0
CUST-103495,111,67,0
CUST-103496,66,142,1
CUST-103497,8,176,0
CUST-103498,106,94,0
CUST-103499,55,12,0
CUST-103500,99,58,0
CUST-103501,117,34,0
CUST-103502,84,176,0
CUST-103503,36,91,0
CUST-103504,0,132,0
CUST-103505,101,104,0
CUST-103506,102,141,0
CUST-103507,1,151,1
CUST-103508,55,152,0
CUST-103509,77,70,0
CUST-103510,83,113,1
CUST-103511,96,99,0
CUST-103512,36,126,0
CUST-103513,116,3,0
CUST-103514,49,99,0
CUST-103515,16,69,1
CUST-103516,48,40,1
CUST-103517,63,33,0
CUST-103518,43,99,0
CUST-103519,8,115,0
CUST-103520,93,58,1
CUST-103521,52,4,1
CUST-103522,92,31,0
CUST-103523,101,70,0
CUST-103524,109,50,1
CUST-103525,14,109,0
CUST-103526,83,3,0
CUST-103527,66,157,1
CUST-103528,120,88,0
CUST-103529,96,126,0
CUST-103530,41,29,0
CUST-103531,43,93,0
CUST-103532,50,121,1
CUST-103533,41,180,1
CUST-103534,107,55,1
CUST-103535,84,167,0
CUST-103536,15,3,1
CUST-103537,59,79,1
CUST-103538,87,92,0
CUST-103539,78,119,0
CUST-103540,76,153,1
CUST-103541,67,134,0
CUST-103542,75,39,1
CUST-103543,115,73,0
CUST-103544,77,82,1
CUST-103545,39,134,0
CUST-103546,58,4,0
CUST-103547,57,96,0
CUST-103548,106,54,1
CUST-103549,33,55,0
CUST-103550,97,9,1
CUST-103551,25,64,1
CUST-103552,39,110,1
CUST-103553,59,142,0
CUST-103554,67,24,0
CUST-103555,90,95,1
CUST-103556,109,104,0
CUST-103557,54,133,1
CUST-103558,26,79,0
CUST-103559,70,167,1
CUST-103560,86,125,1
CUST-103561,13,85,1
CUST-103562,79,40,0
CUST-103563,119,98,1
CUST-103564,28,135,0
CUST-103565,4,149,1
CUST-103566,86,44,0
CUST-103567,116,92,1
CUST-103568,62,119,0
CUST-103569,26,160,0
CUST-103570,70,176,1
CUST-103571,64,96,1
CUST-103572,113,127,0
CUST-103573,113,89,1
CUST-103574,104,149,1
CUST-103575,116,64,1
CUST-103576,21,153,0
CUST-103577,30,112,1
CUST-103578,27,50,1
CUST-103579,48,77,0
CUST-103580,102,70,0
CUST-103581,5,36,1
CUST-103582,37,101,1
CUST-103583,108,34,1
CUST-103584,6,147,1
CUST-103585,5,123,0
CUST-103586,112,118,1
CUST-103587,33,64,0
CUST-103588,75,53,1
CUST-103589,51,135,1
CUST-103590,89,138,0
CUST-103591,72,28,0
CUST-103592,89,53,0
CUST-103593,8,11,1
CUST-103594,58,135,0
CUST-103595,1,58,1
CUST-103596,86,1,1
CUST-103597,24,30,1
CUST-103598,10,109,1
CUST-103599,113,10,1
CUST-103600,80,95,1
CUST-103601,20,52,0
CUST-103602,114,42,0
CUST-103603,82,151,0
CUST-103604,3,30,0
CUST-103605,16,51,0
CUST-103606,116,14,1
CUST-103607,36,114,0
CUST-103608,67,38,1
CUST-103609,68,40,1
CUST-103610,12,129,1
CUST-103611,84,20,1
CUST-103612,93,158,1
CUST-103613,102,86,0
CUST-103614,65,146,0
CUST-103615,42,6,1
CUST-103616,65,130,0
CUST-103617,38,114,1
CUST-103618,90,30,0
CUST-103619,78,9,0
CUST-103620,72,176,1
CUST-103621,43,107,1
CUST-103622,119,43,1
CUST-103623,100,39,0
CUST-103624,104,94,0
CUST-103625,46,86,0
CUST-103626,102,47,0
CUST-103627,53,106,0
CUST-103628,97,13,1
CUST-103629,41,40,0
CUST-103630,113,11,0
CUST-103631,82,173,0
CUST-103632,13,94,0
CUST-103633,24,175,0
CUST-103634,85,171,0
CUST-103635,27,135,1
CUST-103636,112,69,0
CUST-103637,95,103,1
CUST-103638,3,65,1
CUST-103639,52,61,1
CUST-103640,38,69,0
CUST-103641,78,55,1
CUST-103642,25,157,1
CUST-103643,75,99,1
CUST-103644,73,37,0
CUST-103645,6,57,1
CUST-103646,91,16,0
CUST-103647,31,13,1
CUST-103648,84,102,1
CUST-103649,43,17,0
CUST-103650,77,67,0
CUST-103651,55,90,0
CUST-103652,87,130,1
CUST-103653,41,21,0
CUST-103654,80,25,0
CUST-103655,116,47,0
CUST-103656,85,151,0
CUST-103657,5,129,0
CUST-103658,67,68,1
CUST-103659,60,4,0
CUST-103660,64,49,0
CUST-103661,54,19,0
CUST-103662,119,51,1
CUST-103663,78,32,1
CUST-103664,109,11,0
CUST-103665,53,37,1
CUST-103666,114,13,0
CUST-103667,113,91,1
CUST-103668,9,18,0
CUST-103669,102,48,0
CUST-103670,74,179,1
CUST-103671,18,27,0
CUST-103672,100,85,1
CUST-103673,99,167,0
CUST-103674,36,100,1
CUST-103675,90,94,1
CUST-103676,98,67,0
CUST-103677,1,69,1
CUST-103678,106,57,0
CUST-103679,13,116,1
CUST-103680,88,144,0
CUST-103681,48,155,0
CUST-103682,3,132,1
CUST-103683,94,85,0
CUST-103684,0,147,1
CUST-103685,120,46,1
CUST-103686,100,16,0
CUST-103687,100,56,1
CUST-103688,59,12,0
CUST-103689,3,88,1
CUST-103690,17,178,1
CUST-103691,98,153,1
CUST-103692,76,92,1
CUST-103693,104,30,0
CUST-103694,100,171,0
CUST-103695,34,134,1
CUST-103696,14,125,1
CUST-103697,110,157,1
CUST-103698,74,151,1
CUST-103699,7,178,1
CUST-103700,62,28,0
CUST-103701,80,19,0
CUST-103702,67,33,1
CUST-103703,6,34,1
CUST-103704,71,40,1
CUST-103705,73,42,0
CUST-103706,115,2,0
CUST-103707,61,177,1
CUST-103708,85,77,0
CUST-103709,88,84,1
CUST-103710,4,48,1
CUST-103711,32,50,0
CUST-103712,68,80,1
CUST-103713,7,17,0
CUST-103714,44,71,0
CUST-103715,78,106,0
CUST-103716,101,128,0
CUST-103717,47,101,0
CUST-103718,106,85,1
CUST-103719,32,99,0
CUST-103720,37,58,1
CUST-103721,92,169,0
CUST-103722,99,91,0
CUST-103723,10,45,0
CUST-103724,8,98,0
CUST-103725,116,85,1
CUST-103726,102,3,0
CUST-103727,82,156,0
CUST-103728,94,77,0
CUST-103729,73,149,1
CUST-103730,65,92,1
CUST-103731,19,1,0
CUST-103732,79,129,1
CUST-103733,46,159,1
CUST-103734,58,171,1
CUST-103735,19,29,0
CUST-103736,27,26,1
CUST-103737,91,3,0
CUST-103738,99,40,0
CUST-103739,102,10,1
CUST-103740,84,169,1
CUST-103741,114,127,1
CUST-103742,107,176,0
CUST-103743,86,153,1
CUST-103744,44,74,0
CUST-103745,96,59,1
CUST-103746,118,130,0
CUST-103747,54,132,0
CUST-103748,58,166,0
CUST-103749,87,148,0
CUST-103750,7,88,0
CUST-103751,70,76,1
CUST-103752,90,106,0
CUST-103753,78,65,1
CUST-103754,43,25,0
CUST-103755,74,105,0
CUST-103756,63,79,1
CUST-103757,109,85,0
CUST-103758,17,107,1
CUST-103759,81,139,0
CUST-103760,72,58,1
CUST-103761,9,41,1
CUST-103762,77,52,0
CUST-103763,42,148,1
CUST-103764,31,180,1
CUST-103765,64,39,1
CUST-103766,33,108,0
CUST-103767,36,145,1
CUST-103768,39,170,1
CUST-103769,46,16,0
CUST-103770,14,51,0
CUST-103771,6,120,0
CUST-103772,84,21,1
CUST-103773,94,112,1
CUST-103774,101,54,0
CUST-103775,60,57,0
CUST-103776,52,130,0
CUST-103777,3,127,1
CUST-103778,103,81,1
CUST-103779,92,35,0
CUST-103780,10,172,1
CUST-103781,1,35,0
CUST-103782,23,14,1
CUST-103783,97,9,1
CUST-103784,75,42,0
CUST-103785,1,70,0
CUST-103786,13,176,1
CUST-103787,54,104,1
CUST-103788,37,76,1
CUST-103789,59,119,0
CUST-103790,37,57,0
CUST-103791,111,123,1
CUST-103792,102,118,1
CUST-103793,36,135,0
CUST-103794,31,21,1
CUST-103795,47,152,0
CUST-103796,58,69,0
CUST-103797,101,176,1
CUST-103798,105,86,1
CUST-103799,62,26,0
CUST-103800,86,79,1
CUST-103801,85,34,1
CUST-103802,97,159,1
CUST-103803,42,80,0
CUST-103804,7,136,0
CUST-103805,71,94,0
CUST-103806,66,7,1
CUST-103807,112,161,1
CUST-103808,90,179,1
CUST-103809,101,150,0
CUST-103810,72,136,0
CUST-103811,102,53,1
CUST-103812,2,149,0
CUST-103813,32,90,0
CUST-103814,109,56,0
CUST-103815,85,26,1
CUST-103816,7,166,0
CUST-103817,34,39,1
CUST-103818,108,127,1
CUST-103819,107,116,0
CUST-103820,87,168,0
CUST-103821,76,53,1
CUST-103822,34,7,1
CUST-103823,70,96,0
CUST-103824,102,33,0
CUST-103825,101,134,0
CUST-103826,40,178,1
CUST-103827,27,155,1
CUST-103828,48,0,1
CUST-103829,112,145,1
CUST-103830,14,6,1
CUST-103831,103,145,1
CUST-103832,78,121,0
CUST-103833,98,40,1
CUST-103834,0,155,0
CUST-103835,120,31,1
CUST-103836,4,33,0
CUST-103837,58,92,1
CUST-103838,70,134,0
CUST-103839,21,71,0
CUST-103840,63,166,1
CUST-103841,43,147,0
CUST-103842,50,105,1
CUST-103843,69,31,1
CUST-103844,5,174,1
CUST-103845,118,75,0
CUST-103846,4,113,1
CUST-103847,96,22,0
CUST-103848,57,159,0
CUST-103849,6,18,0
CUST-103850,76,133,0
CUST-103851,37,10,1
CUST-103852,47,100,0
CUST-103853,43,127,0
CUST-103854,0,6,1
CUST-103855,39,46,1
CUST-103856,42,125,0
CUST-103857,34,18,0
CUST-103858,55,137,1
CUST-103859,54,11,0
CUST-103860,4,13,1
CUST-103861,36,50,1
CUST-103862,89,117,1
CUST-103863,94,83,1
CUST-103864,69,127,1
CUST-103865,32,27,1
CUST-103866,17,52,0
CUST-103867,105,31,0
CUST-103868,99,89,1
CUST-103869,59,166,1
CUST-103870,73,21,0
CUST-103871,104,170,1
CUST-103872,32,123,1
CUST-103873,43,164,0
CUST-103874,7,73,1
CUST-103875,18,42,0
CUST-103876,105,137,1
CUST-103877,61,35,1
CUST-103878,11,65,0
CUST-103879,30,61,0
CUST-103880,45,64,1
CUST-103881,19,145,1
CUST-103882,32,88,1
CUST-103883,25,166,1
CUST-103884,55,63,0
CUST-103885,8,118,0
CUST-103886,110,108,1
CUST-103887,87,137,1
CUST-103888,72,155,0
CUST-103889,86,158,1
CUST-103890,16,31,1
CUST-103891,39,69,1
CUST-103892,27,161,0
CUST-103893,16,98,0
CUST-103894,40,80,1
CUST-103895,96,88,0
CUST-103896,65,13,1
CUST-103897,116,158,0
CUST-103898,89,176,0
CUST-103899,43,65,1
CUST-103900,41,79,0
CUST-103901,114,174,0
CUST-103902,106,35,0
CUST-103903,6,111,0
CUST-103904,27,180,0
CUST-103905,18,113,1
CUST-103906,10,22,1
CUST-103907,41,153,0
CUST-103908,50,68,1
CUST-103909,18,40,0
CUST-103910,64,61,1
CUST-103911,61,27,0
CUST-103912,75,11,0
CUST-103913,54,165,1
CUST-103914,61,42,1
CUST-103915,23,73,1
CUST-103916,42,30,1
CUST-103917,93,127,1
CUST-103918,101,105,0
CUST-103919,107,101,1
CUST-103920,41,23,1
CUST-103921,16,58,1
CUST-103922,39,54,0
CUST-103923,19,45,0
CUST-103924,24,155,0
CUST-103925,17,142,1
CUST-103926,117,139,1
CUST-103927,6,112,0
CUST-103928,71,56,1
CUST-103929,87,91,0
CUST-103930,73,122,0
CUST-103931,20,124,0
CUST-103932,87,69,1
CUST-103933,13,11,1
CUST-103934,50,43,1
CUST-103935,32,4,0
CUST-103936,53,22,0
CUST-103937,30,25,0
CUST-103938,74,17,0
CUST-103939,103,0,0
CUST-103940,97,93,0
CUST-103941,9,49,0
CUST-103942,22,20,0
CUST-103943,61,47,0
CUST-103944,98,116,1
CUST-103945,88,26,0
CUST-103946,32,55,1
CUST-103947,14,29,1
CUST-103948,23,8,1
CUST-103949,69,51,1
CUST-103950,87,3,0
CUST-103951,87,89,0
CUST-103952,113,41,0
CUST-103953,115,55,0
CUST-103954,64,28,0
CUST-103955,22,81,0
CUST-103956,2,43,0
CUST-103957,2,72,0
CUST-103958,43,7,1
CUST-103959,37,105,1
CUST-103960,62,12,0
CUST-103961,106,10,1
CUST-103962,20,113,0
CUST-103963,3,30,0
CUST-103964,32,7,1
CUST-103965,46,7,0
CUST-103966,91,69,1
CUST-103967,120,112,1
CUST-103968,100,65,0
CUST-103969,120,63,0
CUST-103970,101,177,1
CUST-103971,51,7,0
CUST-103972,119,123,1
CUST-103973,90,89,0
CUST-103974,93,38,0
CUST-103975,100,60,1
CUST-103976,24,55,1
CUST-103977,78,62,1
CUST-103978,36,136,1
CUST-103979,50,173,1
CUST-103980,21,39,1
CUST-103981,7,26,1
CUST-103982,17,23,1
CUST-103983,21,135,1
CUST-103984,46,92,0
CUST-103985,59,86,1
CUST-103986,21,20,1
CUST-103987,79,28,0
CUST-103988,36,45,1
CUST-103989,79,158,1
CUST-103990,103,30,1
CUST-103991,6,86,1
CUST-103992,64,23,0
CUST-103993,105,98,0
CUST-103994,54,107,1
CUST-103995,116,79,0
CUST-103996,54,19,1
CUST-103997,40,0,0
CUST-103998,23,123,0
CUST-103999,7,141,1
CUST-104000,4,118,1
CUST-104001,82,17,1
CUST-104002,28,125,0
CUST-104003,66,180,1
CUST-104004,114,125,0
CUST-104005,84,153,0
CUST-104006,47,150,0
CUST-104007,30,87,1
CUST-104008,49,108,0
CUST-104009,117,100,0
CUST-104010,37,33,1
CUST-104011,112,33,1
CUST-104012,41,103,1
CUST-104013,97,151,1
CUST-104014,62,64,1
CUST-104015,95,141,1
CUST-104016,109,40,1
CUST-104017,26,159,1
CUST-104018,34,9,1
CUST-104019,53,144,1
CUST-104020,86,155,1
CUST-104021,16,111,0
CUST-104022,31,52,1
CUST-104023,57,36,0
CUST-104024,36,26,0
CUST-104025,64,95,1
CUST-104026,86,4,0
CUST-104027,8,8,0
CUST-104028,100,118,1
CUST-104029,42,158,0
CUST-104030,94,28,0
CUST-104031,26,60,0
CUST-104032,112,21,0
CUST-104033,3,118,0
CUST-104034,56,72,0
CUST-104035,119,107,1
CUST-104036,114,148,1
CUST-104037,105,122,0
CUST-104038,58,118,0
CUST-104039,10,151,1
CUST-104040,95,180,1
CUST-104041,105,149,0
CUST-104042,109,134,1
CUST-104043,64,150,1
CUST-104044,5,157,0
CUST-104045,89,7,0
CUST-104046,34,179,1
CUST-104047,95,124,0
CUST-104048,62,88,1
CUST-104049,64,86,0
CUST-104050,95,119,0
CUST-104051,53,143,1
CUST-104052,81,3,1
CUST-104053,9,56,0
CUST-104054,119,19,0
CUST-104055,90,109,1
CUST-104056,96,129,1
CUST-104057,63,160,0
CUST-104058,93,20,1
CUST-104059,75,2,0
CUST-104060,110,108,0
CUST-104061,100,38,0
CUST-104062,94,90,1
CUST-104063,66,79,0
CUST-104064,2,55,0
CUST-104065,95,83,0
CUST-104066,96,38,0
CUST-104067,17,169,0
CUST-104068,83,41,0
CUST-104069,29,100,1
CUST-104070,74,131,1
CUST-104071,22,170,1
CUST-104072,85,27,0
CUST-104073,57,25,1
CUST-104074,58,17,0
CUST-104075,64,91,0
CUST-104076,9,83,0
CUST-104077,31,102,0
CUST-104078,17,180,1
CUST-104079,71,67,1
CUST-104080,112,60,1
CUST-104081,44,102,1
CUST-104082,49,3,0
CUST-104083,13,143,1
CUST-104084,119,112,0
CUST-104085,12,17,0
CUST-104086,120,4,0
CUST-104087,46,107,1
CUST-104088,109,83,1
CUST-104089,33,100,1
CUST-104090,95,87,1
CUST-104091,64,109,0
CUST-104092,54,107,0
CUST-104093,6,78,0
CUST-104094,98,3,0
CUST-104095,40,65,1
CUST-104096,96,146,0
CUST-104097,73,135,1
CUST-104098,25,3,1
CUST-104099,13,22,0
CUST-104100,36,16,0
CUST-104101,98,35,0
CUST-104102,4,161,1
CUST-104103,72,156,1
CUST-104104,65,50,1
CUST-104105,49,97,0
CUST-104106,70,83,0
CUST-104107,56,114,1
CUST-104108,104,170,0
CUST-104109,56,69,0
CUST-104110,48,112,1
CUST-104111,60,169,0
CUST-104112,107,106,1
CUST-104113,45,45,1
CUST-104114,17,107,0
CUST-104115,60,63,0
CUST-104116,63,9,1
CUST-104117,8,149,0
CUST-104118,54,13,0
CUST-104119,73,38,0
CUST-104120,9,81,1
CUST-104121,81,51,0
CUST-104122,85,99,0
CUST-104123,103,46,0
CUST-104124,71,113,0
CUST-104125,92,146,1
CUST-104126,30,175,1
CUST-104127,69,156,0
CUST-104128,44,102,0
CUST-104129,85,77,0
CUST-104130,64,149,1
CUST-104131,22,138,1
CUST-104132,6,175,0
CUST-104133,101,166,1
CUST-104134,2,141,1
CUST-104135,1,60,0
CUST-104136,85,127,1
CUST-104137,109,174,0
CUST-104138,98,96,1
CUST-104139,0,136,1
CUST-104140,13,162,0
CUST-104141,94,168,0
CUST-104142,33,156,1
CUST-104143,3,106,1
CUST-104144,55,89,0
CUST-104145,34,65,0
CUST-104146,47,6,0
CUST-104147,12,64,1
CUST-104148,97,81,1
CUST-104149,74,45,0
CUST-104150,110,174,1
CUST-104151,53,155,1
CUST-104152,35,153,0
CUST-104153,46,11,0
CUST-104154,6,173,0
CUST-104155,71,91,0
CUST-104156,52,167,0
CUST-104157,106,69,1
CUST-104158,116,54,1
CUST-104159,32,120,0
CUST-104160,1,7,0
CUST-104161,67,101,1
CUST-104162,48,1,1
CUST-104163,101,120,1
CUST-104164,66,152,0
CUST-104165,74,63,1
CUST-104166,16,176,1
CUST-104167,54,50,1
CUST-104168,70,17,0
CUST-104169,65,58,0
CUST-104170,112,101,0
CUST-104171,110,7,0
CUST-104172,62,51,1
CUST-104173,68,17,1
CUST-104174,12,8,0
CUST-104175,108,148,0
CUST-104176,81,71,0
CUST-104177,58,169,1
CUST-104178,59,46,0
CUST-104179,42,112,1
CUST-104180,106,17,0
CUST-104181,83,42,1
CUST-104182,12,178,1
CUST-104183,101,71,0
CUST-104184,63,5,1
CUST-104185,108,24,1
CUST-104186,47,105,0
CUST-104187,56,155,1
CUST-104188,64,169,1
CUST-104189,62,147,0
CUST-104190,52,104,1
CUST-104191,8,15,1
CUST-104192,63,117,0
CUST-104193,37,57,0
CUST-104194,25,25,1
CUST-104195,56,28,0
CUST-104196,41,2,1
CUST-104197,117,6,1
CUST-104198,119,42,1
CUST-104199,73,17,1
CUST-104200,105,72,1
CUST-104201,50,177,0
CUST-104202,3,179,1
CUST-104203,56,111,1
CUST-104204,83,29,1
CUST-104205,116,18,1
CUST-104206,42,115,0
CUST-104207,106,95,0
CUST-104208,85,93,1
CUST-104209,63,68,1
CUST-104210,22,81,1
CUST-104211,82,47,1
CUST-104212,57,177,1
CUST-104213,8,44,1
CUST-104214,8,159,1
CUST-104215,87,96,0
CUST-104216,86,66,1
CUST-104217,21,149,1
CUST-104218,101,77,0
CUST-104219,93,3,0
CUST-104220,34,4,0
CUST-104221,6,86,1
CUST-104222,81,47,0
CUST-104223,2,35,0
CUST-104224,19,180,1
CUST-104225,34,159,1
CUST-104226,31,57,0
CUST-104227,111,30,1
CUST-104228,73,159,1
CUST-104229,50,69,1
CUST-104230,16,32,0
CUST-104231,117,47,1
CUST-104232,15,129,0
CUST-104233,47,69,1
CUST-104234,65,31,0
CUST-104235,117,153,1
CUST-104236,68,60,0
CUST-104237,78,155,1
CUST-104238,58,127,0
CUST-104239,2,34,1
CUST-104240,35,24,1
CUST-104241,89,31,1
CUST-104242,62,65,1
CUST-104243,37,0,0
CUST-104244,10,164,1
CUST-104245,41,54,0
CUST-104246,63,122,1
CUST-104247,6,42,0
CUST-104248,55,8,0
CUST-104249,62,138,1
CUST-104250,101,152,1
CUST-104251,67,87,0
CUST-104252,91,170,1
CUST-104253,8,133,1
CUST-104254,99,163,1
CUST-104255,95,112,0
CUST-104256,62,146,1
CUST-104257,72,159,1
CUST-104258,70,165,0
CUST-104259,85,106,0
CUST-104260,13,64,0
CUST-104261,0,67,1
CUST-104262,115,164,1
CUST-104263,66,50,0
CUST-104264,8,46,0
CUST-104265,86,114,1
CUST-104266,98,85,1
CUST-104267,75,112,0
CUST-104268,100,105,0
CUST-104269,52,154,1
CUST-104270,119,43,1
CUST-104271,100,12,0
CUST-104272,41,136,1
CUST-104273,11,14,1
CUST-104274,34,106,0
CUST-104275,119,60,0
CUST-104276,32,57,0
CUST-104277,27,4,0
CUST-104278,9,99,1
CUST-104279,64,27,0
CUST-104280,31,154,1
CUST-104281,50,112,1
CUST-104282,98,9,1
CUST-104283,70,46,1
CUST-104284,27,32,1
CUST-104285,31,111,1
CUST-104286,34,44,1
CUST-104287,46,86,0
CUST-104288,85,6,1
CUST-104289,102,60,1
CUST-104290,114,49,1
CUST-104291,39,127,1
CUST-104292,66,62,0
