customer_id,active_user_pct,login_days_30d,feature_adoption_pct,usage_trend_pct
CUST-101944,77.9,23,97.9,0.7
CUST-101945,93.3,18,34.0,9.4
CUST-101946,75.3,2,50.9,-18.9
CUST-101947,86.0,28,86.9,-17.6
CUST-101948,59.0,1,77.7,-11.7
CUST-101949,100.0,17,83.3,-10.0
CUST-101950,66.0,17,46.8,5.2
CUST-101951,74.0,25,32.3,-3.9
CUST-101952,95.9,19,100.0,6.0
CUST-101953,67.4,30,100.0,39.7
CUST-101954,79.0,29,50.6,25.1
CUST-101955,68.8,22,50.2,-33.6
CUST-101956,61.8,21,63.5,-8.4
CUST-101957,100.0,4,73.0,-35.7
CUST-101958,87.7,29,83.9,-0.0
CUST-101959,13.5,16,100.0,3.9
CUST-101960,86.9,20,85.7,1.8
CUST-101961,58.4,27,79.0,19.0
CUST-101962,93.1,15,44.9,-12.5
CUST-101963,60.2,12,39.6,12.0
CUST-101964,52.7,18,89.3,10.1
CUST-101965,91.7,2,36.2,-6.4
CUST-101966,97.0,14,57.3,-2.3
CUST-101967,54.0,25,100.0,10.4
CUST-101968,67.5,18,79.6,15.8
CUST-101969,78.7,24,76.1,6.5
CUST-101970,51.2,6,68.5,-19.4
CUST-101971,80.5,5,70.2,12.5
CUST-101972,92.9,29,64.8,0.6
CUST-101973,77.7,18,55.8,-1.9
CUST-101974,30.0,7,50.1,-7.2
CUST-101975,69.8,14,69.2,-28.3
CUST-101976,69.7,30,63.9,21.7
CUST-101977,68.4,24,84.3,-37.3
CUST-101978,52.8,30,58.4,-32.3
CUST-101979,58.8,25,48.1,31.8
CUST-101980,38.5,0,51.2,4.4
CUST-101981,84.5,0,85.5,-32.1
CUST-101982,47.1,27,65.3,4.8
CUST-101983,96.9,20,78.4,3.6
CUST-101984,85.2,15,55.5,7.9
CUST-101985,68.2,23,59.9,-5.8
CUST-101986,88.6,9,65.1,18.4
CUST-101987,82.2,11,65.1,35.2
CUST-101988,32.9,19,47.9,-9.7
CUST-101989,60.3,11,70.6,8.2
CUST-101990,65.0,30,66.9,23.7
CUST-101991,100.0,17,40.9,17.2
CUST-101992,68.8,4,0.0,-33.4
CUST-101993,69.5,0,19.0,-0.7
CUST-101994,81.5,11,81.3,-29.9
CUST-101995,91.9,9,56.7,3.7
CUST-101996,58.5,7,39.9,-0.7
CUST-101997,85.6,11,64.5,33.6
CUST-101998,100.0,12,55.7,-3.4
CUST-101999,80.8,28,68.0,-19.7
CUST-102000,78.9,12,47.6,-6.6
CUST-102001,46.2,16,100.0,-29.8
CUST-102002,69.5,14,70.6,26.8
CUST-102003,68.0,13,50.0,21.4
CUST-102004,59.8,18,36.4,-8.3
CUST-102005,66.1,6,100.0,16.6
CUST-102006,59.6,14,63.6,-17.8
CUST-102007,68.6,24,79.8,-18.9
CUST-102008,73.7,4,84.3,-3.9
CUST-102009,54.1,16,94.9,0.8
CUST-102010,42.5,17,31.7,-15.4
CUST-102011,76.0,8,83.5,-11.1
CUST-102012,54.7,22,63.1,-3.6
CUST-102013,100.0,29,68.8,10.2
CUST-102014,65.4,29,57.4,-28.7
CUST-102015,41.5,10,90.9,-32.3
CUST-102016,28.5,25,68.3,-40.1
CUST-102017,93.4,7,72.3,6.2
CUST-102018,48.2,12,100.0,-26.4
CUST-102019,82.8,30,100.0,-3.8
CUST-102020,61.3,25,75.2,-16.3
CUST-102021,60.2,28,100.0,-18.5
CUST-102022,80.1,18,73.9,-4.7
CUST-102023,73.5,1,64.3,22.9
CUST-102024,93.3,9,89.6,0.5
CUST-102025,49.2,28,71.5,27.1
CUST-102026,72.9,20,31.4,23.5
CUST-102027,72.2,30,40.2,-23.6
CUST-102028,100.0,7,78.3,48.9
CUST-102029,72.5,25,60.0,22.4
CUST-102030,65.0,7,46.7,-5.1
CUST-102031,71.4,15,100.0,-9.8
CUST-102032,80.4,21,66.2,30.3
CUST-102033,80.9,30,78.0,48.6
CUST-102034,56.1,16,57.3,3.8
CUST-102035,77.5,0,66.3,9.8
CUST-102036,57.8,12,69.9,-8.7
CUST-102037,93.8,27,66.8,20.6
CUST-102038,100.0,12,86.1,21.5
CUST-102039,80.2,24,83.3,-18.5
CUST-102040,93.9,14,47.7,5.5
CUST-102041,91.5,29,70.9,-2.6
CUST-102042,96.3,6,77.9,-12.2
CUST-102043,89.1,21,84.0,-12.6
CUST-102044,72.3,26,53.2,10.4
CUST-102045,81.3,18,72.9,18.9
CUST-102046,68.0,1,67.6,-37.0
CUST-102047,40.6,20,20.1,-5.5
CUST-102048,100.0,9,78.0,-8.4
CUST-102049,61.0,22,50.2,27.3
CUST-102050,65.5,6,63.2,20.8
CUST-102051,43.7,5,31.8,-7.0
CUST-102052,65.2,26,87.0,6.0
CUST-102053,43.0,19,69.5,-10.2
CUST-102054,54.0,4,78.3,35.7
CUST-102055,41.5,1,75.9,20.8
CUST-102056,85.1,5,74.7,-14.4
CUST-102057,73.7,11,85.2,-11.4
CUST-102058,100.0,26,65.4,-16.6
CUST-102059,48.0,8,100.0,5.6
CUST-102060,71.9,3,84.9,-7.8
CUST-102061,66.3,20,60.2,13.0
CUST-102062,79.6,6,67.6,-2.8
CUST-102063,50.5,27,53.4,-1.5
CUST-102064,74.8,21,87.3,14.7
CUST-102065,66.7,12,24.2,16.8
CUST-102066,86.1,12,61.9,27.4
CUST-102067,71.2,25,64.4,-12.9
CUST-102068,87.7,24,54.6,-10.6
CUST-102069,56.2,12,63.9,0.3
CUST-102070,46.8,0,57.3,7.7
CUST-102071,63.9,27,50.8,35.1
CUST-102072,80.3,24,67.4,25.1
CUST-102073,93.2,2,95.5,-23.4
CUST-102074,84.5,20,72.2,0.1
CUST-102075,100.0,26,53.4,10.3
CUST-102076,92.2,0,34.2,-1.0
CUST-102077,57.9,2,60.2,-2.4
CUST-102078,75.5,0,36.3,-0.9
CUST-102079,71.7,24,100.0,-4.8
CUST-102080,92.0,26,90.2,-22.8
CUST-102081,77.4,11,80.6,1.4
CUST-102082,71.2,13,74.0,2.0
CUST-102083,52.3,22,35.6,-15.2
CUST-102084,79.3,11,14.9,19.0
CUST-102085,100.0,10,99.7,-13.4
CUST-102086,59.1,10,67.9,22.2
CUST-102087,100.0,3,60.1,14.4
CUST-102088,46.6,9,67.1,6.5
CUST-102089,83.3,1,64.7,-56.2
CUST-102090,62.2,28,85.1,8.4
CUST-102091,52.3,22,60.1,26.3
CUST-102092,56.3,9,33.3,-31.6
CUST-102093,75.9,9,70.6,13.4
CUST-102094,63.3,26,73.2,-16.0
CUST-102095,70.0,12,17.5,14.0
CUST-102096,92.3,30,73.3,-11.2
CUST-102097,84.6,22,72.8,-19.0
CUST-102098,39.0,6,52.7,12.8
CUST-102099,51.5,7,53.6,-22.0
CUST-102100,88.3,7,49.9,14.3
CUST-102101,78.4,28,69.2,-4.5
CUST-102102,100.0,15,8.8,2.2
CUST-102103,100.0,4,75.4,10.9
CUST-102104,98.7,10,88.6,17.8
CUST-102105,69.8,25,49.1,-1.5
CUST-102106,60.0,28,84.1,1.8
CUST-102107,70.4,22,63.5,-22.6
CUST-102108,67.9,15,100.0,6.3
CUST-102109,64.7,11,50.0,13.0
CUST-102110,51.2,7,41.6,6.5
CUST-102111,66.5,30,63.2,-5.7
CUST-102112,78.8,28,62.5,15.0
CUST-102113,73.3,29,37.1,7.3
CUST-102114,76.6,12,81.8,35.3
CUST-102115,100.0,27,33.7,-20.4
CUST-102116,96.8,24,59.0,30.2
CUST-102117,45.7,14,70.7,0.1
CUST-102118,40.4,30,100.0,10.5
CUST-102119,87.5,28,36.2,8.6
CUST-102120,40.6,7,87.9,-14.6
CUST-102121,82.4,23,47.5,-3.2
CUST-102122,59.0,7,55.8,-12.8
CUST-102123,84.9,5,71.7,-0.7
CUST-102124,83.6,26,39.7,-14.0
CUST-102125,82.1,16,71.1,19.6
CUST-102126,68.5,21,98.1,-6.2
CUST-102127,54.6,19,55.6,3.6
CUST-102128,85.1,8,46.7,29.1
CUST-102129,69.3,2,54.6,-21.2
CUST-102130,61.6,18,54.0,18.1
CUST-102131,77.9,4,89.6,9.2
CUST-102132,76.7,23,68.4,-15.4
CUST-102133,53.2,2,46.1,9.1
CUST-102134,63.9,6,94.8,-7.1
CUST-102135,77.3,27,100.0,1.2
CUST-102136,41.3,21,92.9,-36.1
CUST-102137,89.0,9,58.1,4.6
CUST-102138,93.4,1,61.8,11.8
CUST-102139,63.3,16,85.7,-5.9
CUST-102140,63.0,23,88.7,-15.4
CUST-102141,72.3,9,100.0,14.8
CUST-102142,81.6,0,99.8,-23.8
CUST-102143,80.5,3,69.1,-12.7
CUST-102144,55.6,16,39.0,12.1
CUST-102145,78.8,28,56.3,0.4
CUST-102146,68.4,5,47.4,-5.4
CUST-102147,76.7,10,96.0,-19.3
CUST-102148,84.0,22,58.7,-1.3
CUST-102149,79.0,13,91.7,-14.7
CUST-102150,59.9,28,100.0,13.2
CUST-102151,94.8,3,59.5,20.1
CUST-102152,57.0,30,14.7,6.2
CUST-102153,61.0,7,50.1,17.1
CUST-102154,86.8,27,68.4,24.0
CUST-102155,53.1,1,22.1,-19.5
CUST-102156,80.9,27,61.3,-20.2
CUST-102157,70.4,14,54.2,6.5
CUST-102158,71.1,9,93.4,-8.8
CUST-102159,74.7,30,52.9,-6.3
CUST-102160,71.6,6,51.7,30.4
CUST-102161,59.0,0,55.7,20.6
CUST-102162,89.5,19,51.4,6.6
CUST-102163,80.8,19,34.8,-24.4
CUST-102164,62.0,2,71.9,25.2
CUST-102165,61.0,20,67.5,-36.6
CUST-102166,97.7,9,72.4,23.2
CUST-102167,57.5,28,79.1,0.6
CUST-102168,51.4,28,53.1,18.0
CUST-102169,92.3,17,70.4,36.2
CUST-102170,69.5,19,11.5,-8.1
CUST-102171,80.3,30,91.0,0.2
CUST-102172,71.1,21,76.3,-3.0
CUST-102173,87.7,8,78.3,-18.3
CUST-102174,50.4,15,38.6,8.1
CUST-102175,99.4,20,95.8,-22.3
CUST-102176,59.7,4,56.6,5.0
CUST-102177,46.0,29,100.0,-3.1
CUST-102178,67.5,11,46.4,-9.8
CUST-102179,88.6,27,56.7,-35.7
CUST-102180,72.7,0,71.2,-6.2
CUST-102181,74.1,7,88.2,-7.6
CUST-102182,95.0,26,59.2,22.0
CUST-102183,78.6,7,79.9,11.6
CUST-102184,29.0,20,100.0,7.5
CUST-102185,58.8,10,14.7,2.6
CUST-102186,86.9,27,71.4,5.2
CUST-102187,59.0,1,96.6,8.5
CUST-102188,55.9,15,74.0,-13.2
CUST-102189,86.5,25,91.9,0.1
CUST-102190,92.5,9,47.0,26.0
CUST-102191,48.5,6,71.4,4.6
CUST-102192,54.8,29,60.2,-3.9
CUST-102193,72.6,11,92.6,-27.1
CUST-102194,41.3,21,46.6,21.8
CUST-102195,75.2,7,34.9,-13.2
CUST-102196,19.2,8,97.4,6.4
CUST-102197,100.0,12,71.2,-13.3
CUST-102198,68.6,25,77.1,18.3
CUST-102199,67.7,19,88.5,8.9
CUST-102200,72.4,22,34.3,-4.9
CUST-102201,100.0,23,66.3,20.1
CUST-102202,58.4,29,43.4,-8.6
CUST-102203,93.3,18,100.0,25.1
CUST-102204,53.9,16,59.0,3.8
CUST-102205,59.5,30,47.3,9.6
CUST-102206,70.6,16,69.8,0.2
CUST-102207,81.4,13,68.1,-19.4
CUST-102208,66.7,30,80.1,5.5
CUST-102209,75.4,11,96.2,-1.6
CUST-102210,50.8,21,64.7,-9.7
CUST-102211,76.1,12,38.3,-21.5
CUST-102212,88.7,18,35.9,-13.6
CUST-102213,78.0,1,76.0,26.6
CUST-102214,72.7,10,37.5,11.5
CUST-102215,97.2,25,54.2,-26.8
CUST-102216,63.7,16,87.4,-21.9
CUST-102217,100.0,20,91.9,-24.3
CUST-102218,85.5,7,41.0,-1.8
CUST-102219,100.0,11,58.8,-18.7
CUST-102220,100.0,26,60.2,-6.8
CUST-102221,77.0,24,100.0,2.3
CUST-102222,67.5,25,43.1,-11.4
CUST-102223,81.1,28,77.9,-7.9
CUST-102224,100.0,17,50.4,-15.9
CUST-102225,76.1,13,44.0,29.0
CUST-102226,92.3,18,93.5,3.5
CUST-102227,74.9,24,61.8,5.9
CUST-102228,73.9,14,82.0,-0.5
CUST-102229,56.8,28,57.7,-18.2
CUST-102230,79.1,3,64.0,-18.5
CUST-102231,64.0,24,73.2,1.1
CUST-102232,91.2,23,89.1,28.5
CUST-102233,65.0,0,84.1,11.2
CUST-102234,77.4,17,50.5,-15.8
CUST-102235,57.0,5,32.6,-6.6
CUST-102236,83.8,24,68.0,-7.5
CUST-102237,42.8,11,73.4,-4.5
CUST-102238,100.0,29,49.6,4.5
CUST-102239,100.0,12,90.9,0.8
CUST-102240,89.2,4,45.8,19.6
CUST-102241,52.3,19,41.1,9.3
CUST-102242,36.6,15,35.7,24.5
CUST-102243,75.8,24,96.6,27.6
CUST-102244,64.7,30,50.4,5.8
CUST-102245,84.8,3,42.2,38.5
CUST-102246,47.3,2,71.2,14.8
CUST-102247,82.7,1,46.0,-11.7
CUST-102248,50.5,25,39.5,-6.9
CUST-102249,94.2,17,70.3,36.6
CUST-102250,66.9,4,71.8,30.0
CUST-102251,84.7,0,50.0,5.8
CUST-102252,80.5,9,84.2,31.2
CUST-102253,79.8,13,82.7,-3.5
CUST-102254,74.1,14,45.1,-11.0
CUST-102255,77.2,11,36.6,13.7
CUST-102256,96.8,17,72.4,-17.4
CUST-102257,37.5,15,67.2,-5.7
CUST-102258,97.6,8,94.1,15.4
CUST-102259,96.8,18,50.3,-7.1
CUST-102260,73.0,12,79.3,-36.2
CUST-102261,47.1,8,62.9,4.4
CUST-102262,92.1,8,82.9,15.9
CUST-102263,74.7,30,64.2,9.7
CUST-102264,95.6,0,31.3,-25.5
CUST-102265,75.3,0,47.3,3.3
CUST-102266,65.8,27,60.1,2.4
CUST-102267,82.4,26,85.9,20.6
CUST-102268,75.3,17,97.0,11.7
CUST-102269,60.5,19,59.8,15.6
CUST-102270,98.0,2,100.0,-2.4
CUST-102271,60.6,24,100.0,32.9
CUST-102272,76.6,10,39.4,26.0
CUST-102273,74.6,19,55.1,35.9
CUST-102274,71.3,17,95.5,-10.3
CUST-102275,64.4,7,65.0,-0.3
CUST-102276,76.2,28,93.3,-20.6
CUST-102277,46.3,13,79.6,-27.3
CUST-102278,93.0,3,97.8,12.6
CUST-102279,60.2,5,78.6,-17.5
CUST-102280,61.4,1,41.5,43.7
CUST-102281,99.4,4,63.9,2.7
CUST-102282,50.6,4,52.5,1.8
CUST-102283,89.3,11,68.9,16.3
CUST-102284,85.2,1,85.5,-5.3
CUST-102285,60.2,30,81.8,-1.1
CUST-102286,81.5,27,54.0,2.7
CUST-102287,72.9,5,78.5,-36.0
CUST-102288,57.9,16,33.6,-32.2
CUST-102289,100.0,19,76.3,-9.2
CUST-102290,68.8,26,55.4,-2.1
CUST-102291,31.8,3,66.1,-4.9
CUST-102292,83.9,27,63.0,7.6
CUST-102293,65.5,4,55.2,-8.9
CUST-102294,56.8,5,58.2,-12.6
CUST-102295,56.1,17,71.3,-10.3
CUST-102296,76.7,10,23.9,21.8
CUST-102297,57.5,18,100.0,-4.6
CUST-102298,100.0,5,49.2,0.8
CUST-102299,44.2,0,87.5,8.3
CUST-102300,77.6,22,50.5,6.3
CUST-102301,78.7,14,41.1,-5.6
CUST-102302,76.3,29,55.8,2.0
CUST-102303,95.5,23,90.2,-4.3
CUST-102304,67.0,3,71.4,1.8
CUST-102305,51.9,30,50.7,20.1
CUST-102306,62.2,5,100.0,5.3
CUST-102307,75.5,3,59.7,-2.6
CUST-102308,59.1,6,82.5,-15.9
CUST-102309,95.7,26,44.7,38.5
CUST-102310,76.6,21,80.8,-2.3
CUST-102311,52.1,8,85.3,6.7
CUST-102312,66.0,18,39.4,31.0
CUST-102313,90.3,25,95.7,-23.5
CUST-102314,92.0,30,86.9,-10.3
CUST-102315,81.7,0,94.7,39.2
CUST-102316,96.8,27,74.7,9.7
CUST-102317,60.7,9,88.5,0.8
CUST-102318,74.1,25,73.4,-22.4
CUST-102319,59.6,15,77.7,-5.5
CUST-102320,87.3,29,66.6,-24.5
CUST-102321,32.1,3,51.9,12.8
CUST-102322,86.1,15,58.6,-6.8
CUST-102323,35.7,25,74.9,11.8
CUST-102324,65.5,4,98.5,11.9
CUST-102325,67.0,9,73.1,-7.5
CUST-102326,53.5,11,78.5,11.3
CUST-102327,84.7,12,84.1,-1.6
CUST-102328,45.1,15,40.8,-18.1
CUST-102329,57.1,27,57.2,-23.8
CUST-102330,81.7,24,100.0,34.5
CUST-102331,46.2,13,70.3,-20.2
CUST-102332,47.1,27,95.0,-38.0
CUST-102333,76.1,22,78.9,-13.0
CUST-102334,57.7,13,75.2,27.9
CUST-102335,62.6,22,72.1,-27.1
CUST-102336,81.8,4,75.6,15.9
CUST-102337,93.9,0,53.1,-6.3
CUST-102338,52.0,14,57.3,14.9
CUST-102339,75.9,25,77.6,22.3
CUST-102340,99.7,6,88.0,-9.4
CUST-102341,51.2,11,74.6,36.6
CUST-102342,83.5,9,71.7,2.2
CUST-102343,88.9,5,63.5,23.7
CUST-102344,80.7,5,53.5,-16.6
CUST-102345,89.7,2,58.3,-15.8
CUST-102346,63.1,29,100.0,-20.5
CUST-102347,100.0,13,100.0,0.8
CUST-102348,97.8,18,57.9,-24.9
CUST-102349,68.7,29,43.5,17.1
CUST-102350,69.3,4,47.2,16.2
CUST-102351,74.1,26,90.2,19.9
CUST-102352,31.1,13,33.0,-10.9
CUST-102353,8.3,18,99.8,-0.4
CUST-102354,43.8,0,72.9,-18.7
CUST-102355,75.4,22,88.7,11.2
CUST-102356,74.4,26,56.0,-0.1
CUST-102357,69.5,30,66.5,5.2
CUST-102358,79.8,25,73.6,-11.7
CUST-102359,79.5,10,79.9,-28.5
CUST-102360,94.1,28,38.6,27.6
CUST-102361,100.0,18,52.3,10.3
CUST-102362,81.1,14,71.8,16.4
CUST-102363,84.7,12,76.9,-14.4
CUST-102364,66.4,5,86.8,27.5
CUST-102365,70.6,5,95.7,-6.0
CUST-102366,60.0,30,34.1,-3.3
CUST-102367,74.7,0,81.1,26.2
CUST-102368,92.9,28,64.8,-1.5
CUST-102369,72.2,2,100.0,10.6
CUST-102370,44.2,23,18.3,3.5
CUST-102371,69.8,14,50.0,36.4
CUST-102372,67.5,23,100.0,45.7
CUST-102373,50.1,17,94.3,-25.7
CUST-102374,82.4,15,85.8,24.2
CUST-102375,72.3,11,36.1,17.3
CUST-102376,80.6,1,60.6,8.0
CUST-102377,100.0,23,69.6,21.7
CUST-102378,50.9,16,31.1,-10.6
CUST-102379,46.1,10,73.7,12.1
CUST-102380,93.0,27,69.2,-6.3
CUST-102381,78.0,28,67.3,30.6
CUST-102382,63.4,2,45.4,9.0
CUST-102383,91.7,25,83.1,-10.0
CUST-102384,100.0,8,64.4,6.3
CUST-102385,89.8,9,87.9,18.3
CUST-102386,76.7,7,35.2,-14.7
CUST-102387,100.0,12,100.0,-36.4
CUST-102388,70.2,8,43.3,-2.3
CUST-102389,78.9,22,86.1,5.2
CUST-102390,42.3,13,46.4,2.3
CUST-102391,78.1,13,72.3,1.0
CUST-102392,31.7,11,100.0,-39.7
CUST-102393,86.3,12,89.9,-12.6
CUST-102394,85.9,5,38.6,1.8
CUST-102395,73.4,17,98.8,10.2
CUST-102396,67.7,5,98.9,-44.3
CUST-102397,86.8,8,100.0,-11.5
CUST-102398,42.8,0,36.5,-12.4
CUST-102399,59.5,17,74.3,20.5
CUST-102400,100.0,2,78.4,-29.0
CUST-102401,57.4,30,100.0,-9.0
CUST-102402,79.7,24,100.0,-2.7
CUST-102403,77.1,7,55.2,19.7
CUST-102404,64.3,24,74.9,-23.6
CUST-102405,77.8,12,50.8,12.4
CUST-102406,92.3,26,53.9,30.6
CUST-102407,52.9,3,42.2,-22.2
CUST-102408,88.3,7,74.2,5.3
CUST-102409,87.2,29,29.7,17.5
CUST-102410,65.7,0,91.4,38.1
CUST-102411,59.4,28,47.7,-3.0
CUST-102412,80.2,13,93.6,-7.0
CUST-102413,60.9,6,86.6,17.7
CUST-102414,60.3,27,85.2,-2.5
CUST-102415,66.6,20,50.6,7.1
CUST-102416,74.4,12,28.2,-7.9
CUST-102417,88.7,30,53.1,-8.8
CUST-102418,61.2,3,76.2,-16.3
CUST-102419,58.8,29,48.4,-5.0
CUST-102420,56.9,6,71.3,11.6
CUST-102421,84.4,11,64.5,-15.3
CUST-102422,74.6,26,87.2,-7.0
CUST-102423,59.3,17,69.6,-18.0
CUST-102424,98.1,17,79.4,28.3
CUST-102425,93.1,21,61.2,31.5
CUST-102426,68.7,2,73.9,-1.2
CUST-102427,60.6,13,78.1,29.6
CUST-102428,100.0,20,79.5,16.7
CUST-102429,67.1,20,54.3,14.8
CUST-102430,72.9,16,78.2,7.0
CUST-102431,89.7,17,68.3,3.8
CUST-102432,67.3,4,100.0,-44.8
CUST-102433,68.9,20,77.0,11.5
CUST-102434,58.5,20,87.7,15.1
CUST-102435,44.6,23,100.0,-6.5
CUST-102436,70.7,30,51.8,-12.6
CUST-102437,60.3,12,41.4,12.9
CUST-102438,85.4,24,67.1,18.3
CUST-102439,81.8,24,34.2,-0.1
CUST-102440,54.7,12,100.0,-12.5
CUST-102441,74.9,16,51.3,-0.1
CUST-102442,62.9,12,100.0,11.0
CUST-102443,88.1,15,67.2,-13.9
CUST-102444,70.3,5,46.2,10.2
CUST-102445,76.3,13,37.8,0.6
CUST-102446,65.4,10,74.5,10.1
CUST-102447,75.2,11,87.3,-1.6
CUST-102448,100.0,30,63.0,-8.8
CUST-102449,76.0,4,67.3,-1.5
CUST-102450,69.6,22,64.9,3.7
CUST-102451,52.5,9,62.0,-13.7
CUST-102452,39.4,10,36.6,19.8
CUST-102453,73.9,23,54.1,3.1
CUST-102454,58.5,5,44.2,-33.4
CUST-102455,44.7,8,76.5,-4.7
CUST-102456,57.2,28,69.7,8.3
CUST-102457,43.1,13,66.3,-13.7
CUST-102458,67.2,7,10.1,-3.2
CUST-102459,91.7,15,81.2,19.8
CUST-102460,86.1,6,77.9,-0.2
CUST-102461,82.8,21,80.6,-17.6
CUST-102462,100.0,6,49.5,-7.1
CUST-102463,76.3,19,92.3,-45.5
CUST-102464,93.9,7,44.8,-10.2
CUST-102465,58.2,1,99.8,-5.8
CUST-102466,64.8,2,85.1,-1.9
CUST-102467,84.7,11,71.4,-18.1
CUST-102468,84.3,21,80.2,-2.3
CUST-102469,87.7,9,84.2,-36.2
CUST-102470,45.3,0,67.9,0.6
CUST-102471,100.0,5,52.9,-32.7
CUST-102472,58.1,17,51.2,16.3
CUST-102473,93.2,12,64.3,-17.0
CUST-102474,43.7,13,69.4,-30.5
CUST-102475,70.3,16,76.8,-21.1
CUST-102476,100.0,22,42.4,-16.6
CUST-102477,79.2,29,22.6,-18.7
CUST-102478,71.2,10,66.6,10.1
CUST-102479,83.3,14,67.9,25.9
CUST-102480,56.9,15,74.2,15.3
CUST-102481,80.5,28,77.9,-12.2
CUST-102482,93.1,10,90.8,-0.9
CUST-102483,83.3,10,69.4,2.0
CUST-102484,69.3,23,43.1,-0.8
CUST-102485,82.4,12,61.1,-3.1
CUST-102486,74.5,13,100.0,-7.0
CUST-102487,70.2,0,100.0,12.6
CUST-102488,41.8,23,89.5,-13.2
CUST-102489,73.8,22,63.5,-21.6
CUST-102490,64.2,1,85.1,-2.0
CUST-102491,66.8,8,35.8,-0.1
CUST-102492,76.8,29,51.6,-10.2
CUST-102493,50.9,12,29.5,-5.5
CUST-102494,54.8,27,44.2,-9.2
CUST-102495,65.4,13,76.7,0.3
CUST-102496,68.6,0,66.3,-6.7
CUST-102497,86.0,25,44.2,-5.7
CUST-102498,43.3,7,96.9,-20.5
CUST-102499,52.5,14,85.0,9.2
CUST-102500,49.5,10,70.7,-34.5
CUST-102501,99.0,21,61.2,-26.6
CUST-102502,94.0,23,48.1,-19.9
CUST-102503,97.7,28,100.0,-13.0
CUST-102504,97.0,30,53.0,5.3
CUST-102505,92.8,23,84.6,-0.9
CUST-102506,71.1,11,65.5,-30.6
CUST-102507,52.9,21,43.9,8.1
CUST-102508,87.4,24,97.3,9.1
CUST-102509,67.7,7,59.0,18.2
CUST-102510,98.5,21,100.0,-17.6
CUST-102511,76.7,25,46.6,20.9
CUST-102512,98.9,16,33.5,16.4
CUST-102513,57.7,10,58.9,35.3
CUST-102514,58.8,30,55.8,38.7
CUST-102515,88.1,24,62.8,-38.8
CUST-102516,71.0,30,67.5,12.1
CUST-102517,66.1,6,65.6,26.3
CUST-102518,100.0,16,69.0,9.5
CUST-102519,78.6,23,61.8,-27.8
CUST-102520,72.3,14,74.0,17.2
CUST-102521,95.0,12,50.1,-19.7
CUST-102522,48.5,14,44.6,-7.5
CUST-102523,48.2,24,54.8,25.6
CUST-102524,55.0,22,100.0,-9.7
CUST-102525,67.1,25,76.2,10.0
CUST-102526,89.3,7,61.9,-24.5
CUST-102527,66.6,29,62.0,-10.6
CUST-102528,82.7,0,67.6,-34.1
CUST-102529,21.1,6,80.4,-13.3
CUST-102530,73.1,22,82.3,3.1
CUST-102531,95.2,17,86.4,4.3
CUST-102532,58.9,22,67.2,-12.2
CUST-102533,70.3,0,58.6,4.7
CUST-102534,65.8,21,31.0,13.4
CUST-102535,99.5,26,99.6,2.2
CUST-102536,95.8,10,83.9,-4.1
CUST-102537,83.1,16,69.8,-28.2
CUST-102538,66.1,13,67.0,4.9
CUST-102539,81.3,4,31.7,25.1
CUST-102540,100.0,4,51.7,3.5
CUST-102541,58.6,16,93.5,-15.8
CUST-102542,80.9,0,100.0,-43.0
CUST-102543,94.8,13,37.5,-14.7
CUST-102544,88.1,19,100.0,-10.5
CUST-102545,79.0,19,100.0,-8.3
CUST-102546,73.5,11,50.8,18.8
CUST-102547,76.2,24,63.2,-2.7
CUST-102548,51.4,30,89.8,-20.8
CUST-102549,74.5,21,77.6,-31.0
CUST-102550,100.0,11,100.0,-12.3
CUST-102551,60.3,9,73.3,-34.0
CUST-102552,65.0,13,58.6,-1.6
CUST-102553,67.2,21,100.0,-9.0
CUST-102554,60.8,16,71.4,-27.6
CUST-102555,63.2,13,77.4,2.0
CUST-102556,91.1,13,81.0,1.3
CUST-102557,69.4,12,65.8,29.8
CUST-102558,57.0,16,35.1,23.4
CUST-102559,82.5,17,100.0,-20.7
CUST-102560,54.1,15,54.7,11.7
CUST-102561,97.3,26,98.2,-12.1
CUST-102562,86.2,18,100.0,-8.3
CUST-102563,88.2,16,100.0,8.7
CUST-102564,75.1,2,60.2,1.1
CUST-102565,82.8,26,100.0,-18.7
CUST-102566,90.0,4,95.6,-5.4
CUST-102567,51.5,5,63.7,-1.5
CUST-102568,74.8,18,98.4,-12.0
CUST-102569,80.7,12,97.0,-12.9
CUST-102570,50.4,24,63.9,-32.2
CUST-102571,62.1,27,70.4,-26.9
CUST-102572,67.3,15,61.4,-4.9
CUST-102573,62.3,0,94.1,-5.8
CUST-102574,93.6,10,89.6,-26.4
CUST-102575,96.8,19,91.2,16.3
CUST-102576,86.9,17,81.0,-45.5
CUST-102577,80.3,7,60.2,10.3
CUST-102578,77.6,2,84.1,6.2
CUST-102579,45.0,9,66.6,10.8
CUST-102580,71.2,9,79.4,-2.1
CUST-102581,100.0,4,46.6,9.3
CUST-102582,64.2,22,96.8,9.1
CUST-102583,84.0,23,95.0,-0.9
CUST-102584,93.6,26,62.0,46.1
CUST-102585,59.8,20,34.6,37.1
CUST-102586,59.2,25,68.1,15.4
CUST-102587,94.1,20,72.6,31.4
CUST-102588,71.3,0,100.0,3.5
CUST-102589,100.0,30,100.0,2.6
CUST-102590,49.8,1,75.2,-1.3
CUST-102591,71.5,23,52.8,-0.5
CUST-102592,47.5,29,67.8,22.4
