customer_id,support_tickets_30d,high_severity_cases,avg_resolution_days
CUST-102791,0,0,0.8
CUST-102792,4,0,2.2
CUST-102793,2,0,1.5
CUST-102794,1,0,4.8
CUST-102795,2,2,4.0
CUST-102796,0,1,3.4
CUST-102797,5,0,0.9
CUST-102798,2,0,2.0
CUST-102799,1,0,1.9
CUST-102800,5,0,4.8
CUST-102801,0,0,5.1
CUST-102802,0,1,3.5
CUST-102803,2,0,2.7
CUST-102804,3,0,5.8
CUST-102805,1,0,3.7
CUST-102806,2,1,1.6
CUST-102807,2,0,4.1
CUST-102808,2,0,3.4
CUST-102809,2,0,3.0
CUST-102810,0,1,6.1
CUST-102811,2,0,2.8
CUST-102812,4,1,2.2
CUST-102813,2,1,4.0
CUST-102814,3,0,3.7
CUST-102815,2,0,6.4
CUST-102816,2,0,6.5
CUST-102817,4,0,1.2
CUST-102818,0,0,5.2
CUST-102819,3,0,5.9
CUST-102820,3,0,0.5
CUST-102821,3,0,4.4
CUST-102822,2,2,3.3
CUST-102823,1,1,2.3
CUST-102824,2,0,1.6
CUST-102825,1,1,6.2
CUST-102826,2,0,3.1
CUST-102827,3,0,5.9
CUST-102828,2,0,2.0
CUST-102829,1,0,5.8
CUST-102830,2,0,5.8
CUST-102831,0,0,1.3
CUST-102832,1,0,4.6
CUST-102833,5,1,2.9
CUST-102834,1,0,4.6
CUST-102835,3,0,2.7
CUST-102836,2,0,6.2
CUST-102837,0,0,1.4
CUST-102838,3,0,2.1
CUST-102839,1,2,1.5
CUST-102840,5,1,0.8
CUST-102841,2,1,4.1
CUST-102842,1,0,4.8
CUST-102843,0,2,0.5
CUST-102844,5,1,0.5
CUST-102845,0,0,4.1
CUST-102846,1,1,2.4
CUST-102847,1,0,5.3
CUST-102848,1,1,3.8
CUST-102849,2,0,1.6
CUST-102850,4,0,8.3
CUST-102851,4,0,3.7
CUST-102852,2,0,4.7
CUST-102853,0,0,6.0
CUST-102854,4,2,7.5
CUST-102855,2,0,2.9
CUST-102856,3,0,4.5
CUST-102857,2,0,7.5
CUST-102858,4,0,3.7
CUST-102859,2,0,6.3
CUST-102860,4,0,2.3
CUST-102861,3,2,4.2
CUST-102862,2,0,3.0
CUST-102863,2,0,4.2
CUST-102864,0,0,4.7
CUST-102865,2,1,2.9
CUST-102866,0,0,3.4
CUST-102867,1,1,0.5
CUST-102868,1,1,4.0
CUST-102869,0,1,0.5
CUST-102870,1,0,4.4
CUST-102871,0,1,3.2
CUST-102872,1,0,2.0
CUST-102873,2,0,5.6
CUST-102874,6,0,3.4
CUST-102875,1,0,6.4
CUST-102876,2,0,3.5
CUST-102877,1,0,3.4
CUST-102878,1,0,6.0
CUST-102879,1,1,5.3
CUST-102880,0,0,2.8
CUST-102881,2,0,5.0
CUST-102882,3,1,5.6
CUST-102883,4,0,2.8
CUST-102884,1,0,5.3
CUST-102885,0,0,0.5
CUST-102886,2,0,4.2
CUST-102887,2,0,2.2
CUST-102888,4,1,3.8
CUST-102889,0,0,4.6
CUST-102890,1,0,5.6
CUST-102891,0,0,5.1
CUST-102892,4,0,3.3
CUST-102893,1,0,2.0
CUST-102894,4,1,6.4
CUST-102895,4,1,6.0
CUST-102896,3,0,3.5
CUST-102897,2,0,0.5
CUST-102898,1,0,7.5
CUST-102899,2,1,4.6
CUST-102900,4,1,0.9
CUST-102901,2,0,7.0
CUST-102902,3,0,2.1
CUST-102903,0,2,0.5
CUST-102904,4,0,4.6
CUST-102905,3,0,3.6
CUST-102906,2,1,4.5
CUST-102907,1,0,2.4
CUST-102908,2,1,2.7
CUST-102909,1,0,0.5
CUST-102910,2,0,0.6
CUST-102911,1,0,3.2
CUST-102912,2,0,2.4
CUST-102913,1,0,2.5
CUST-102914,3,0,4.6
CUST-102915,1,1,2.7
CUST-102916,3,0,1.6
CUST-102917,2,0,3.4
CUST-102918,2,0,3.6
CUST-102919,1,1,4.6
CUST-102920,3,0,4.2
CUST-102921,3,0,2.8
CUST-102922,2,0,6.1
CUST-102923,0,0,1.3
CUST-102924,2,1,3.0
CUST-102925,3,0,2.9
CUST-102926,1,1,3.9
CUST-102927,0,1,5.2
CUST-102928,1,0,1.2
CUST-102929,2,0,4.0
CUST-102930,1,0,6.0
CUST-102931,1,0,3.1
CUST-102932,0,0,4.8
CUST-102933,1,0,1.6
CUST-102934,6,0,6.2
CUST-102935,0,0,7.6
CUST-102936,5,0,4.2
CUST-102937,0,0,1.4
CUST-102938,0,0,5.2
CUST-102939,4,1,1.6
CUST-102940,4,1,0.5
CUST-102941,2,0,4.3
CUST-102942,1,0,4.2
CUST-102943,1,0,3.3
CUST-102944,1,0,5.4
CUST-102945,2,0,2.1
CUST-102946,0,0,3.4
CUST-102947,5,2,1.4
CUST-102948,2,0,6.5
CUST-102949,2,0,3.1
CUST-102950,0,0,5.2
CUST-102951,2,1,5.5
CUST-102952,3,2,5.6
CUST-102953,3,0,0.5
CUST-102954,3,1,0.9
CUST-102955,2,0,2.7
CUST-102956,1,1,0.5
CUST-102957,0,0,2.4
CUST-102958,5,0,5.3
CUST-102959,2,2,0.9
CUST-102960,2,0,2.0
CUST-102961,2,0,1.8
CUST-102962,2,1,3.8
CUST-102963,2,0,5.1
CUST-102964,3,0,3.8
CUST-102965,1,1,2.7
CUST-102966,2,0,0.5
CUST-102967,2,0,2.7
CUST-102968,1,0,3.7
CUST-102969,0,0,2.3
CUST-102970,3,0,2.6
CUST-102971,3,0,6.0
CUST-102972,0,0,5.1
CUST-102973,1,0,3.6
CUST-102974,2,0,1.9
CUST-102975,2,0,0.6
CUST-102976,3,0,1.2
CUST-102977,0,0,4.0
CUST-102978,1,0,0.5
CUST-102979,2,1,6.0
CUST-102980,0,0,1.2
CUST-102981,1,0,7.5
CUST-102982,2,1,5.4
CUST-102983,3,0,2.8
CUST-102984,0,0,4.9
CUST-102985,2,0,6.6
CUST-102986,3,0,2.7
CUST-102987,1,0,5.7
CUST-102988,2,0,6.8
CUST-102989,2,0,3.8
CUST-102990,0,0,5.8
CUST-102991,1,2,1.2
CUST-102992,2,0,4.4
CUST-102993,0,0,3.0
CUST-102994,1,0,4.6
CUST-102995,1,0,0.5
CUST-102996,3,0,1.0
CUST-102997,4,0,2.1
CUST-102998,4,1,4.3
CUST-102999,1,1,1.2
CUST-103000,1,0,0.5
CUST-103001,1,0,3.4
CUST-103002,1,0,6.7
CUST-103003,2,0,1.9
CUST-103004,1,0,4.4
CUST-103005,0,0,4.1
CUST-103006,0,0,3.6
CUST-103007,1,0,3.2
CUST-103008,3,0,0.5
CUST-103009,2,2,1.8
CUST-103010,2,1,7.4
CUST-103011,2,0,4.6
CUST-103012,1,0,9.4
CUST-103013,4,0,7.6
CUST-103014,3,0,3.4
CUST-103015,3,0,7.8
CUST-103016,2,0,4.3
CUST-103017,0,0,6.5
CUST-103018,0,0,4.2
CUST-103019,3,0,6.4
CUST-103020,2,0,4.1
CUST-103021,1,0,6.3
CUST-103022,2,0,3.0
CUST-103023,3,0,4.0
CUST-103024,2,0,3.6
CUST-103025,1,1,4.2
CUST-103026,1,0,1.4
CUST-103027,1,0,1.7
CUST-103028,2,1,0.7
CUST-103029,0,2,1.1
CUST-103030,2,0,6.3
CUST-103031,3,0,1.2
CUST-103032,1,0,4.0
CUST-103033,2,0,1.5
CUST-103034,2,2,1.2
CUST-103035,0,1,0.5
CUST-103036,2,1,2.5
CUST-103037,1,1,3.6
CUST-103038,2,0,6.2
CUST-103039,4,3,2.3
CUST-103040,2,1,0.8
CUST-103041,1,0,7.3
CUST-103042,1,0,1.0
CUST-103043,4,0,4.6
CUST-103044,1,1,0.9
CUST-103045,0,0,1.8
CUST-103046,6,1,6.2
CUST-103047,5,1,0.5
CUST-103048,3,0,2.7
CUST-103049,2,2,5.7
CUST-103050,3,0,2.9
CUST-103051,4,0,1.4
CUST-103052,2,0,6.9
CUST-103053,3,0,6.8
CUST-103054,2,1,7.3
CUST-103055,2,1,4.0
CUST-103056,2,0,6.5
CUST-103057,1,0,0.6
CUST-103058,0,1,2.3
CUST-103059,3,0,0.8
CUST-103060,2,0,4.5
CUST-103061,3,0,1.7
CUST-103062,3,0,0.6
CUST-103063,2,0,5.8
CUST-103064,1,1,3.7
CUST-103065,2,0,3.6
CUST-103066,4,0,0.5
CUST-103067,0,0,6.0
CUST-103068,1,1,5.3
CUST-103069,1,1,3.3
CUST-103070,4,1,4.5
CUST-103071,1,0,4.5
CUST-103072,1,0,2.1
CUST-103073,1,0,3.9
CUST-103074,4,0,4.6
CUST-103075,2,0,5.5
CUST-103076,4,0,1.8
CUST-103077,2,1,1.0
CUST-103078,1,1,2.1
CUST-103079,1,0,6.3
CUST-103080,2,1,2.6
CUST-103081,2,0,2.8
CUST-103082,1,0,3.1
CUST-103083,2,1,1.4
CUST-103084,1,0,4.6
CUST-103085,2,1,3.5
CUST-103086,1,0,6.4
CUST-103087,3,0,5.4
CUST-103088,3,0,5.2
CUST-103089,2,0,5.7
CUST-103090,1,0,3.5
CUST-103091,1,0,3.3
CUST-103092,2,0,3.7
CUST-103093,2,1,2.7
CUST-103094,2,0,3.9
CUST-103095,3,1,2.5
CUST-103096,2,0,5.6
CUST-103097,1,1,5.5
CUST-103098,2,0,4.0
CUST-103099,6,0,4.2
CUST-103100,1,0,1.2
CUST-103101,0,0,0.5
CUST-103102,0,0,0.5
CUST-103103,2,0,6.8
CUST-103104,2,0,0.5
CUST-103105,2,0,5.1
CUST-103106,1,1,0.5
CUST-103107,1,0,4.2
CUST-103108,1,1,5.7
CUST-103109,2,0,4.2
CUST-103110,0,2,3.8
CUST-103111,1,0,6.7
CUST-103112,1,0,3.6
CUST-103113,4,2,0.5
CUST-103114,5,0,2.6
CUST-103115,2,1,6.2
CUST-103116,2,0,3.4
CUST-103117,2,0,3.8
CUST-103118,2,1,4.8
CUST-103119,4,0,5.7
CUST-103120,2,1,1.3
CUST-103121,1,0,2.3
CUST-103122,3,0,0.7
CUST-103123,2,0,1.7
CUST-103124,4,1,0.5
CUST-103125,2,1,2.5
CUST-103126,1,1,3.2
CUST-103127,0,1,2.2
CUST-103128,3,0,2.2
CUST-103129,2,0,4.1
CUST-103130,2,0,3.7
CUST-103131,5,0,5.3
CUST-103132,2,1,5.2
CUST-103133,1,0,2.2
CUST-103134,1,2,3.3
CUST-103135,0,1,0.9
CUST-103136,6,0,7.7
CUST-103137,3,0,5.0
CUST-103138,4,0,4.3
CUST-103139,3,0,3.4
CUST-103140,0,0,1.4
CUST-103141,3,2,6.9
CUST-103142,1,0,5.2
CUST-103143,4,0,2.7
CUST-103144,1,0,5.0
CUST-103145,1,1,1.4
CUST-103146,4,0,2.1
CUST-103147,0,0,0.5
CUST-103148,1,0,3.0
CUST-103149,1,0,6.5
CUST-103150,0,0,2.3
CUST-103151,0,2,5.9
CUST-103152,3,1,3.3
CUST-103153,4,1,0.5
CUST-103154,1,0,2.0
CUST-103155,0,0,2.1
CUST-103156,2,0,2.2
CUST-103157,3,0,4.7
CUST-103158,3,0,5.9
CUST-103159,3,1,0.8
CUST-103160,0,0,5.5
CUST-103161,3,1,4.8
CUST-103162,1,0,2.9
CUST-103163,2,0,3.0
CUST-103164,2,1,7.8
CUST-103165,5,0,0.5
CUST-103166,3,0,4.7
CUST-103167,0,1,1.3
CUST-103168,2,1,3.8
CUST-103169,1,1,4.1
CUST-103170,0,1,6.2
CUST-103171,0,0,3.6
CUST-103172,2,0,2.8
CUST-103173,3,1,3.5
CUST-103174,1,0,5.2
CUST-103175,0,0,1.5
CUST-103176,1,0,3.0
CUST-103177,3,0,4.1
CUST-103178,5,0,3.0
CUST-103179,1,0,3.7
CUST-103180,2,0,2.4
CUST-103181,1,3,3.6
CUST-103182,2,0,4.9
CUST-103183,2,0,3.3
CUST-103184,2,0,2.2
CUST-103185,6,1,6.2
CUST-103186,2,0,1.5
CUST-103187,3,0,1.9
CUST-103188,0,1,4.3
CUST-103189,2,0,3.6
CUST-103190,1,0,4.7
CUST-103191,3,1,3.9
CUST-103192,1,0,2.5
CUST-103193,0,1,0.8
CUST-103194,2,0,5.3
CUST-103195,1,3,5.7
CUST-103196,1,0,3.2
CUST-103197,2,0,2.2
CUST-103198,5,0,1.3
CUST-103199,1,0,0.7
CUST-103200,2,1,2.6
CUST-103201,3,0,0.8
CUST-103202,1,1,3.5
CUST-103203,2,2,3.0
CUST-103204,2,0,3.0
CUST-103205,2,1,2.5
CUST-103206,5,0,4.2
CUST-103207,1,2,7.2
CUST-103208,3,0,4.7
CUST-103209,0,1,3.8
CUST-103210,1,0,0.6
CUST-103211,4,0,2.1
CUST-103212,1,0,3.8
CUST-103213,0,0,5.0
CUST-103214,0,0,1.1
CUST-103215,0,2,5.1
CUST-103216,3,0,6.6
CUST-103217,0,0,4.3
CUST-103218,1,0,0.5
CUST-103219,2,0,2.8
CUST-103220,2,1,2.3
CUST-103221,5,0,4.7
CUST-103222,1,0,3.9
CUST-103223,1,0,1.2
CUST-103224,0,0,3.3
CUST-103225,0,0,5.4
CUST-103226,7,1,6.8
CUST-103227,3,0,4.5
CUST-103228,0,0,5.9
CUST-103229,2,2,3.1
CUST-103230,2,0,4.0
CUST-103231,2,0,5.6
CUST-103232,1,1,2.5
CUST-103233,0,0,0.6
CUST-103234,1,0,1.9
CUST-103235,1,0,5.3
CUST-103236,0,0,0.5
CUST-103237,2,0,4.2
CUST-103238,0,1,4.6
CUST-103239,2,0,3.8
CUST-103240,2,0,7.4
CUST-103241,4,0,5.1
CUST-103242,0,0,1.1
CUST-103243,4,0,2.8
CUST-103244,2,0,6.2
CUST-103245,4,1,9.1
CUST-103246,1,0,0.5
CUST-103247,3,1,3.8
CUST-103248,3,1,2.5
CUST-103249,2,0,6.9
CUST-103250,0,1,0.6
CUST-103251,2,1,2.2
CUST-103252,2,0,4.6
CUST-103253,2,1,3.7
CUST-103254,1,1,0.5
CUST-103255,1,0,3.9
CUST-103256,1,0,0.9
CUST-103257,2,1,2.8
CUST-103258,4,0,3.0
CUST-103259,3,0,5.5
CUST-103260,4,1,5.7
CUST-103261,0,1,6.5
CUST-103262,5,0,3.8
CUST-103263,1,1,3.2
CUST-103264,3,0,1.0
CUST-103265,2,0,4.5
CUST-103266,1,0,4.9
CUST-103267,2,0,2.7
CUST-103268,2,2,6.2
CUST-103269,4,2,0.5
CUST-103270,0,1,4.8
CUST-103271,0,0,0.5
CUST-103272,4,1,2.7
CUST-103273,2,0,5.1
CUST-103274,3,1,5.5
CUST-103275,2,0,4.0
CUST-103276,5,1,5.4
CUST-103277,2,0,2.8
CUST-103278,1,2,3.9
CUST-103279,1,1,2.2
CUST-103280,2,1,3.9
CUST-103281,3,1,4.6
CUST-103282,2,0,0.9
CUST-103283,3,0,6.2
CUST-103284,1,0,2.9
CUST-103285,1,0,3.3
CUST-103286,0,0,5.5
CUST-103287,0,0,6.5
CUST-103288,1,0,5.3
CUST-103289,2,0,2.8
CUST-103290,3,0,4.7
CUST-103291,1,0,0.5
CUST-103292,1,0,0.5
CUST-103293,1,0,4.0
CUST-103294,1,1,2.2
CUST-103295,2,0,3.0
CUST-103296,1,0,2.2
CUST-103297,1,0,3.9
CUST-103298,3,0,7.3
CUST-103299,6,1,3.7
CUST-103300,2,0,4.8
CUST-103301,4,0,2.9
CUST-103302,2,2,3.4
CUST-103303,1,0,1.3
CUST-103304,3,1,4.0
CUST-103305,1,0,4.4
CUST-103306,1,1,2.7
CUST-103307,2,1,4.8
CUST-103308,2,0,3.5
CUST-103309,1,0,1.9
CUST-103310,0,0,4.7
CUST-103311,1,1,4.7
CUST-103312,0,1,4.3
CUST-103313,1,1,1.8
CUST-103314,2,0,5.4
CUST-103315,3,0,3.5
CUST-103316,1,0,2.4
CUST-103317,3,0,1.4
CUST-103318,2,1,1.4
CUST-103319,3,0,6.1
CUST-103320,2,0,4.4
CUST-103321,1,0,6.6
CUST-103322,0,1,3.5
CUST-103323,2,2,2.0
CUST-103324,3,0,0.5
CUST-103325,3,0,1.3
CUST-103326,1,2,1.5
CUST-103327,1,0,0.5
CUST-103328,2,0,6.6
CUST-103329,4,1,2.2
CUST-103330,4,2,4.7
CUST-103331,6,0,4.6
CUST-103332,4,0,2.9
CUST-103333,0,0,6.3
CUST-103334,5,0,2.8
CUST-103335,2,0,2.0
CUST-103336,2,0,6.2
CUST-103337,0,0,3.4
CUST-103338,3,1,2.9
CUST-103339,1,1,4.3
CUST-103340,1,1,2.6
CUST-103341,3,1,4.1
CUST-103342,1,1,2.0
CUST-103343,1,0,0.5
CUST-103344,2,0,2.3
CUST-103345,4,1,3.2
CUST-103346,1,1,5.7
CUST-103347,1,3,1.5
CUST-103348,0,1,1.3
CUST-103349,2,0,4.4
CUST-103350,1,0,5.4
CUST-103351,2,0,2.0
CUST-103352,2,0,5.6
CUST-103353,2,0,4.8
CUST-103354,2,0,1.2
CUST-103355,2,0,5.0
CUST-103356,3,1,0.9
CUST-103357,1,0,4.1
CUST-103358,4,0,2.3
CUST-103359,2,0,3.6
CUST-103360,2,2,3.3
CUST-103361,0,0,5.0
CUST-103362,5,0,1.1
CUST-103363,2,1,0.9
CUST-103364,1,0,3.3
CUST-103365,1,0,2.8
CUST-103366,1,3,2.7
CUST-103367,1,0,0.5
CUST-103368,0,0,8.0
CUST-103369,2,2,0.5
CUST-103370,4,0,3.2
CUST-103371,0,0,1.1
CUST-103372,4,1,4.6
CUST-103373,2,0,0.5
CUST-103374,4,0,5.1
CUST-103375,3,0,5.7
CUST-103376,4,0,4.6
CUST-103377,3,2,5.6
CUST-103378,1,0,5.1
CUST-103379,1,0,2.5
CUST-103380,3,0,2.5
CUST-103381,3,0,0.5
CUST-103382,2,0,4.4
CUST-103383,1,0,5.5
CUST-103384,2,0,6.0
CUST-103385,0,0,2.5
CUST-103386,0,0,4.4
CUST-103387,0,0,2.0
CUST-103388,4,0,5.2
CUST-103389,4,0,4.4
CUST-103390,3,1,6.6
CUST-103391,3,1,2.2
CUST-103392,3,0,1.6
CUST-103393,2,0,1.4
CUST-103394,2,2,5.0
CUST-103395,2,1,4.9
CUST-103396,2,1,0.7
CUST-103397,1,0,4.0
CUST-103398,1,1,6.0
CUST-103399,1,0,4.9
CUST-103400,2,0,4.4
CUST-103401,4,0,2.8
CUST-103402,1,1,1.8
CUST-103403,3,0,7.0
CUST-103404,0,1,1.6
CUST-103405,4,0,1.9
CUST-103406,3,0,3.4
CUST-103407,7,0,4.0
CUST-103408,2,0,1.0
CUST-103409,1,0,3.6
CUST-103410,3,0,1.5
CUST-103411,0,1,3.1
CUST-103412,1,0,3.9
CUST-103413,3,1,7.3
CUST-103414,1,1,4.6
CUST-103415,5,1,3.0
CUST-103416,3,0,4.2
CUST-103417,2,0,4.4
CUST-103418,3,0,0.5
CUST-103419,1,0,3.9
CUST-103420,1,0,6.3
CUST-103421,3,0,1.6
CUST-103422,2,0,1.6
CUST-103423,1,1,3.5
CUST-103424,3,0,3.5
CUST-103425,2,0,3.4
CUST-103426,0,1,5.1
CUST-103427,4,0,1.7
CUST-103428,3,0,5.1
CUST-103429,3,2,3.5
CUST-103430,2,0,0.8
CUST-103431,1,1,5.6
CUST-103432,4,0,5.5
CUST-103433,1,0,4.6
CUST-103434,2,1,1.2
CUST-103435,0,1,1.2
CUST-103436,2,0,1.4
CUST-103437,3,0,6.4
CUST-103438,1,1,5.4
CUST-103439,2,0,2.4
CUST-103440,2,0,6.2
CUST-103441,1,0,5.9
CUST-103442,0,2,2.4
CUST-103443,4,0,0.9
CUST-103444,2,0,4.3
CUST-103445,1,1,4.6
CUST-103446,5,0,2.8
CUST-103447,3,0,1.4
CUST-103448,2,0,1.7
CUST-103449,0,0,9.4
CUST-103450,0,0,6.5
CUST-103451,3,1,4.4
CUST-103452,2,1,5.1
CUST-103453,0,1,4.3
CUST-103454,0,1,1.0
CUST-103455,6,0,4.1
CUST-103456,2,0,5.2
CUST-103457,2,0,4.6
CUST-103458,1,1,3.1
CUST-103459,3,0,5.7
CUST-103460,3,0,3.4
CUST-103461,1,0,0.5
CUST-103462,4,0,6.2
CUST-103463,4,0,3.2
CUST-103464,2,1,3.5
CUST-103465,2,0,4.7
CUST-103466,2,0,2.1
CUST-103467,3,0,1.3
CUST-103468,3,1,3.3
CUST-103469,1,0,3.3
CUST-103470,1,0,7.3
CUST-103471,4,1,3.7
CUST-103472,1,1,4.5
CUST-103473,3,1,2.4
CUST-103474,5,3,5.0
CUST-103475,2,0,0.5
CUST-103476,3,0,0.7
CUST-103477,0,0,2.9
CUST-103478,3,0,4.8
CUST-103479,0,0,5.7
CUST-103480,2,0,6.7
CUST-103481,1,0,0.7
CUST-103482,1,1,3.0
CUST-103483,1,1,0.8
CUST-103484,3,1,5.9
CUST-103485,1,0,5.1
CUST-103486,2,0,1.9
CUST-103487,1,0,1.2
CUST-103488,0,0,3.1
CUST-103489,5,0,2.2
CUST-103490,1,0,4.6
CUST-103491,0,1,8.4
CUST-103492,2,0,1.0
CUST-103493,1,0,3.7
CUST-103494,3,0,6.2
CUST-103495,4,1,4.8
CUST-103496,1,0,0.5
CUST-103497,3,0,1.1
CUST-103498,0,2,4.3
CUST-103499,2,0,3.5
CUST-103500,3,0,1.0
CUST-103501,3,0,5.8
CUST-103502,2,0,4.0
CUST-103503,3,0,5.6
CUST-103504,0,0,4.8
CUST-103505,1,1,6.7
CUST-103506,0,0,0.9
CUST-103507,0,0,1.7
CUST-103508,1,0,4.8
CUST-103509,4,1,2.7
CUST-103510,1,0,0.5
CUST-103511,5,0,5.1
CUST-103512,4,0,3.1
CUST-103513,4,1,5.5
CUST-103514,1,0,1.1
CUST-103515,1,2,3.6
CUST-103516,1,1,5.7
CUST-103517,1,0,3.5
CUST-103518,1,0,6.9
CUST-103519,0,0,4.0
CUST-103520,3,0,3.4
CUST-103521,3,2,1.6
CUST-103522,0,1,2.5
CUST-103523,2,0,5.2
CUST-103524,2,0,0.9
CUST-103525,4,1,0.5
CUST-103526,2,2,8.2
CUST-103527,2,1,7.1
CUST-103528,5,0,3.9
CUST-103529,1,0,5.5
CUST-103530,2,0,4.8
CUST-103531,2,0,0.5
CUST-103532,1,0,3.4
CUST-103533,1,0,1.3
CUST-103534,3,0,3.4
CUST-103535,0,0,1.1
CUST-103536,1,0,3.0
CUST-103537,4,1,7.5
CUST-103538,1,0,2.6
CUST-103539,1,1,6.0
CUST-103540,2,1,0.5
CUST-103541,3,1,7.4
CUST-103542,1,0,6.4
CUST-103543,3,0,1.8
CUST-103544,0,0,2.5
CUST-103545,4,0,3.7
CUST-103546,2,0,0.5
CUST-103547,1,0,3.8
CUST-103548,3,1,2.6
CUST-103549,4,1,2.6
CUST-103550,3,0,2.3
CUST-103551,3,0,4.7
CUST-103552,1,0,1.4
CUST-103553,0,0,1.7
CUST-103554,5,0,2.6
CUST-103555,1,0,3.8
CUST-103556,2,1,4.7
CUST-103557,2,1,1.8
CUST-103558,3,0,2.0
CUST-103559,2,0,4.5
CUST-103560,2,1,0.5
CUST-103561,1,0,3.6
CUST-103562,1,0,8.5
CUST-103563,2,0,4.5
CUST-103564,1,1,3.5
CUST-103565,2,0,2.5
CUST-103566,3,2,1.9
CUST-103567,4,0,0.5
CUST-103568,1,0,4.2
CUST-103569,2,1,1.8
CUST-103570,4,0,3.7
CUST-103571,2,1,1.1
CUST-103572,1,0,6.0
CUST-103573,1,0,1.3
CUST-103574,1,0,2.1
CUST-103575,3,1,0.8
CUST-103576,4,1,3.2
CUST-103577,2,1,3.3
CUST-103578,5,0,5.8
CUST-103579,3,1,0.5
CUST-103580,1,0,2.5
CUST-103581,1,1,0.5
CUST-103582,2,0,5.8
CUST-103583,0,0,3.6
CUST-103584,4,1,0.7
CUST-103585,4,0,4.2
CUST-103586,3,0,5.6
CUST-103587,5,0,6.1
CUST-103588,3,0,2.8
CUST-103589,1,1,1.8
CUST-103590,0,1,7.3
CUST-103591,1,1,4.1
CUST-103592,3,2,1.5
CUST-103593,3,0,2.9
CUST-103594,1,0,5.0
CUST-103595,3,1,4.4
CUST-103596,0,2,4.3
CUST-103597,1,0,3.9
CUST-103598,1,1,2.2
CUST-103599,0,0,3.4
CUST-103600,2,0,3.1
CUST-103601,1,0,3.0
CUST-103602,1,0,4.5
CUST-103603,4,0,3.8
CUST-103604,1,0,3.3
CUST-103605,2,0,1.0
CUST-103606,4,1,5.8
CUST-103607,2,0,4.9
CUST-103608,2,0,3.1
CUST-103609,0,1,5.1
CUST-103610,3,0,3.0
CUST-103611,2,0,6.4
CUST-103612,2,1,3.5
CUST-103613,1,0,2.8
CUST-103614,2,0,0.5
CUST-103615,2,0,1.3
CUST-103616,0,0,6.1
CUST-103617,0,1,4.6
CUST-103618,3,1,4.2
CUST-103619,3,0,3.8
CUST-103620,1,0,2.5
CUST-103621,2,0,3.0
CUST-103622,2,2,5.5
CUST-103623,2,1,1.6
CUST-103624,1,1,3.6
CUST-103625,0,0,2.7
CUST-103626,1,0,5.4
CUST-103627,3,0,2.8
CUST-103628,2,0,1.0
CUST-103629,3,0,2.6
CUST-103630,0,0,3.4
CUST-103631,2,0,0.5
CUST-103632,1,0,3.2
CUST-103633,3,0,2.2
CUST-103634,2,0,5.5
CUST-103635,5,0,2.7
CUST-103636,0,0,1.9
CUST-103637,0,0,4.1
CUST-103638,4,1,1.7
CUST-103639,1,0,4.9
CUST-103640,2,0,2.9
CUST-103641,1,0,2.5
CUST-103642,1,0,4.2
CUST-103643,3,0,4.2
CUST-103644,1,0,8.1
CUST-103645,3,0,3.1
CUST-103646,3,1,1.9
CUST-103647,0,0,5.2
CUST-103648,6,0,0.6
CUST-103649,1,2,4.5
CUST-103650,2,0,2.1
CUST-103651,1,0,1.8
CUST-103652,6,0,5.6
CUST-103653,4,0,2.0
CUST-103654,4,0,5.6
CUST-103655,2,0,3.5
CUST-103656,2,2,4.5
CUST-103657,1,0,5.2
CUST-103658,4,0,1.1
CUST-103659,2,0,2.6
CUST-103660,2,0,6.9
CUST-103661,1,0,2.5
CUST-103662,3,0,1.8
CUST-103663,1,1,2.3
CUST-103664,3,0,2.1
CUST-103665,1,0,0.5
CUST-103666,2,1,4.2
CUST-103667,0,0,6.9
CUST-103668,2,0,3.1
CUST-103669,2,1,5.3
CUST-103670,3,0,5.4
CUST-103671,2,0,2.9
CUST-103672,2,1,1.6
CUST-103673,2,0,3.6
CUST-103674,0,0,2.5
CUST-103675,5,0,3.4
CUST-103676,3,0,6.4
CUST-103677,8,0,2.6
CUST-103678,4,0,4.5
CUST-103679,2,0,4.9
CUST-103680,5,0,1.2
CUST-103681,2,0,2.0
CUST-103682,7,0,2.1
CUST-103683,2,0,3.0
CUST-103684,4,1,3.4
CUST-103685,3,1,8.0
CUST-103686,1,0,0.5
CUST-103687,4,1,3.3
CUST-103688,3,0,6.9
CUST-103689,2,1,3.9
CUST-103690,1,1,2.1
CUST-103691,3,0,4.3
CUST-103692,2,1,2.1
CUST-103693,2,1,1.1
CUST-103694,4,0,0.5
CUST-103695,3,0,2.8
CUST-103696,1,0,2.2
CUST-103697,3,0,4.2
CUST-103698,1,1,0.7
CUST-103699,1,0,2.2
CUST-103700,1,0,5.3
CUST-103701,2,1,2.1
CUST-103702,3,0,1.1
CUST-103703,1,1,2.5
CUST-103704,1,1,5.1
CUST-103705,1,1,3.8
CUST-103706,3,0,5.7
CUST-103707,0,0,4.6
CUST-103708,2,0,2.8
CUST-103709,0,1,5.8
CUST-103710,2,1,1.7
CUST-103711,2,1,3.3
CUST-103712,3,1,2.7
CUST-103713,1,0,4.2
CUST-103714,3,1,1.6
CUST-103715,1,1,5.2
CUST-103716,0,0,2.1
CUST-103717,3,0,7.0
CUST-103718,0,1,6.5
CUST-103719,5,0,3.5
CUST-103720,1,0,4.8
CUST-103721,1,1,2.7
